tick,plasticity_this_tick,m0_energy,m0_fatigue,m0_bonding,m0_fear_threat,m0_stress,m0_closeness_child,m0_OT,m0_CORT,m0_mot_Forage,m0_mot_Care,m0_mot_Self,m0_mot_Protect,m0_sel_Forage,m0_sel_Care,m0_sel_Self,m0_sel_Protect,c0_hunger,c0_warmth,c0_injury
904,0,100,1.1,6.092509483328399e-186,2.2444127733825424e-188,3.429333900117659e-151,0.0,1.927004874791881e-188,1.0053367447981364e-153,13.43370898654865,4.415060038440531e-187,0.5556002625231313,1.7849126687694932e-187,1,0,0,0,,,
905,0,99.8,0.10000000000000009,3.0510722538511796e-186,1.1222063866912712e-188,1.7180180725414898e-151,0.0,9.635024373959405e-189,5.026683723990682e-154,13.43370898654865,2.2110211267186844e-187,0.6111602887754446,8.937830994759006e-188,1,0,0,0,,,
906,0,99.6,0.0,1.5279448830190797e-186,5.611031933456356e-189,8.60684597512075e-152,0.0,4.8175121869797024e-189,2.513341861995341e-154,13.43370898654865,1.1072561171085514e-187,0.05556002625231319,4.475549322835273e-188,1,0,0,0,,,
907,0,99.39999999999999,0.0,7.651768195562848e-187,2.805515966728178e-189,4.311800793767026e-152,0.0,2.4087560934898512e-189,1.2566709309976705e-154,13.43370898654865,5.545008354288805e-188,1.7081764256529378e-152,2.2410915741455215e-188,1,0,0,0,,,
908,0,99.19999999999999,0.0,3.831905988015149e-187,1.402757983364089e-189,2.160089299986838e-152,0.0,1.2043780467449256e-189,6.283354654988353e-155,13.43370898654865,2.7768680615174257e-188,8.557477017204802e-153,1.1222042434367035e-188,1,0,0,0,,,
909,0,98.99999999999999,0.0,1.918963939124437e-187,7.013789916820445e-190,1.0821391015450817e-152,0.0,6.021890233724628e-190,3.1416773274941763e-155,13.43370898654865,1.3906159729452247e-188,4.287035953072456e-153,5.619313499003229e-189,1,0,0,0,,,
910,0,98.79999999999998,0.0,9.609874421206496e-188,3.5068949584102225e-190,5.421167765483722e-153,0.0,3.010945116862314e-190,1.5708386637470881e-155,13.43370898654865,6.9639895756586824e-189,2.147666698771256e-153,2.813802890411471e-189,1,0,0,0,,,
911,0,98.59999999999998,0.0,4.812464573395404e-188,1.7534474792051112e-190,2.7158200116210175e-153,0.0,1.505472558431157e-190,7.854193318735441e-156,13.43370898654865,3.4874496432956207e-189,1.0759077105031417e-153,1.4089745156606638e-189,1,0,0,0,,,
912,0,98.39999999999998,0.0,2.40999596809378e-188,8.767237396025556e-191,1.360528070250087e-153,0.0,7.527362792155785e-191,3.9270966593677204e-156,13.43370898654865,1.7464522493809493e-189,5.3899103581032775e-154,7.055237930577957e-190,1,0,0,0,,,
913,0,98.19999999999997,0.0,1.2068798247449291e-188,4.383618698012778e-191,6.815730673448327e-154,0.0,3.7636813960778925e-191,1.9635483296838602e-156,13.43370898654865,8.745898385570445e-190,2.7001410818454237e-154,3.532801641426299e-190,1,0,0,0,,,
914,0,97.99999999999997,0.0,6.0438083272148404e-189,2.191809349006389e-191,3.414410497823109e-154,0.0,1.8818406980389463e-191,9.817741648419301e-157,13.43370898654865,4.379767762118072e-190,1.3526634923196041e-154,1.7689921587818097e-190,1,0,0,0,,,
915,0,97.79999999999997,0.0,3.0266087653525177e-189,1.0959046745031945e-191,1.7104778294610275e-154,0.0,9.409203490194731e-192,4.9088708242096505e-157,13.43370898654865,2.1932931657254607e-190,6.776282218582483e-155,8.857917484252349e-191,1,0,0,0,,,
916,0,97.59999999999997,0.0,1.5156566835488076e-189,5.4795233725159726e-192,8.568752050052502e-155,0.0,4.704601745097366e-192,2.4544354121048252e-157,13.43370898654865,1.0983512251959425e-190,3.3946234877834725e-155,4.435437087297825e-191,1,0,0,0,,,
917,0,97.39999999999996,0.0,7.590044922106782e-190,2.7397616862579863e-192,4.292557476399933e-155,0.0,2.352300872548683e-192,1.2272177060524126e-157,13.43370898654865,5.5002793376457753e-191,1.7005529331378518e-155,2.2209577162347376e-191,1,0,0,0,,,
918,0,97.19999999999996,0.0,3.800903213234763e-190,1.3698808431289932e-192,2.1503694638868077e-155,0.0,1.1761504362743414e-192,6.136088530262063e-158,13.43370898654865,2.754401274655918e-191,8.518970611919836e-156,1.1120984444102814e-191,1,0,0,0,,,
919,0,96.99999999999996,0.0,1.9033919827080674e-190,6.849404215644966e-193,1.0772300947868244e-155,0.0,5.880752181371707e-193,3.0680442651310315e-158,13.43370898654865,1.3793314402444744e-191,4.267588279075207e-156,5.568590153515971e-192,1,0,0,0,,,
920,0,96.79999999999995,0.0,9.531661793993767e-191,3.424702107822483e-193,5.396377288151225e-156,0.0,2.9403760906858535e-193,1.5340221325655158e-158,13.43370898654865,6.907311215804948e-192,2.1378456260952476e-156,2.7883440424902665e-192,1,0,0,0,,,
921,0,96.59999999999995,0.0,4.773181837223598e-191,1.7123510539112414e-193,2.703302051184164e-156,0.0,1.4701880453429268e-193,7.670110662827579e-159,13.43370898654865,3.458982615193762e-192,1.070948556326446e-156,1.396196504111274e-192,1,0,0,0,,,
922,0,96.09999999999995,0.5,2.3902663887251566e-191,8.561755269556207e-194,1.3542077291463576e-156,0.0,7.350940226714634e-194,3.8350553314137894e-159,13.43370898654865,1.7321548112425253e-192,5.3648714980263406e-157,6.991104934887073e-193,1,0,0,0,,,
923,0,95.59999999999995,1.0,1.196970929419257e-191,4.2808776347781036e-194,6.783822163503166e-157,0.0,3.675470113357317e-194,1.9175276657068947e-159,13.43370898654865,8.674091574440848e-193,0.27780013126156566,3.500613674608888e-193,1,0,0,0,,,
924,0,100,1.1,5.9940433223796786e-192,2.1404388173890518e-194,3.3983028406372724e-157,0.0,1.8377350566786585e-194,9.587638328534474e-160,13.43370898654865,4.3437045463345347e-193,0.5556002625231313,1.7528374408871202e-193,1,0,0,0,,,
925,0,99.8,0.10000000000000009,3.001615998831536e-192,1.0702194086945259e-194,1.7023472997614808e-157,0.0,9.188675283393292e-195,4.793819164267237e-160,13.43370898654865,2.1751816527243227e-193,0.6111602887754446,8.776840222348979e-194,1,0,0,0,,,
926,0,99.6,0.0,1.5031051682366164e-192,5.3510970434726295e-195,8.527715896021627e-158,0.0,4.594337641696646e-195,2.3969095821336184e-160,13.43370898654865,1.0892555161406888e-193,0.05556002625231319,4.3947466201311803e-194,1,0,0,0,,,
927,0,99.39999999999999,0.0,7.527011685287324e-193,2.6755485217363148e-195,4.271847646617925e-158,0.0,2.297168820848323e-195,1.1984547910668092e-160,13.43370898654865,5.4546010295960824e-194,1.6923484624990295e-158,2.200536564543935e-194,1,0,0,0,,,
928,0,99.19999999999999,0.0,3.769248764695783e-193,1.3377742608681574e-195,2.1399186726125183e-158,0.0,1.1485844104241615e-195,5.992273955334046e-161,13.43370898654865,2.7314622392443604e-194,8.477568431860947e-159,1.10184990951114e-194,1,0,0,0,,,
929,0,98.99999999999999,0.0,1.887495843373952e-193,6.688871304340787e-196,1.071956760958037e-158,0.0,5.742922052120808e-196,2.996136977667023e-161,13.43370898654865,1.3678119818453394e-194,4.246697275613372e-159,5.517157683751561e-195,1,0,0,0,,,
930,0,98.79999999999998,0.0,9.451836522000063e-194,3.3444356521703934e-196,5.369770928049075e-159,0.0,2.871461026060404e-196,1.4980684888335115e-161,13.43370898654865,6.849464220342496e-195,2.127305167648136e-159,2.7625329099737117e-195,1,0,0,0,,,
931,0,98.59999999999998,0.0,4.7330969135651826e-194,1.6722178260851967e-196,2.689879025653982e-159,0.0,1.435730513030202e-196,7.490342444167557e-162,13.43370898654865,3.429934265729146e-195,1.0656308487447926e-159,1.3832434890358214e-195,1,0,0,0,,,
932,0,98.39999999999998,0.0,2.370137783065167e-194,8.361089130425984e-197,1.3474362936417134e-159,0.0,7.17865256515101e-197,3.7451712220837787e-162,13.43370898654865,1.7175682106435225e-195,5.3380455683275865e-160,6.926102615423935e-196,1,0,0,0,,,
933,0,98.19999999999997,0.0,1.1868635546738713e-194,4.180544565212992e-197,6.749665372282179e-160,0.0,3.589326282575505e-197,1.8725856110418894e-162,13.43370898654865,8.600846442112358e-196,2.6739684464656053e-160,3.4679938928343815e-196,1,0,0,0,,,
934,0,97.99999999999997,0.0,5.9432910890757955e-195,2.090272282606496e-197,3.381074638177895e-160,0.0,1.7946631412877524e-197,9.362928055209447e-163,13.43370898654865,4.306925915503554e-196,1.3394570543837085e-160,1.7364682389783976e-196,1,0,0,0,,,
935,0,97.79999999999997,0.0,2.9761322023911173e-195,1.045136141303248e-197,1.6936582951073505e-160,0.0,8.973315706438762e-198,4.6814640276047234e-163,13.43370898654865,2.156714304975464e-196,6.709649427673073e-161,8.694697657698024e-197,1,0,0,0,,,
936,0,97.59999999999997,0.0,1.4903094301221684e-195,5.22568070651624e-198,8.483896355628767e-161,0.0,4.486657853219381e-198,2.3407320138023617e-163,13.43370898654865,1.079982826099575e-196,3.361006791713801e-161,4.353527060252029e-197,1,0,0,0,,,
937,0,97.39999999999996,0.0,7.462763795243891e-196,2.61284035325812e-198,4.249750617860391e-161,0.0,2.2433289266096905e-198,1.1703660069011809e-163,13.43370898654865,5.408042498557092e-197,1.6835944347955333e-161,2.1798526458275228e-197,1,0,0,0,,,
938,0,97.19999999999996,0.0,3.73699021993847e-196,1.30642017662906e-198,2.1287765289531992e-161,0.0,1.1216644633048453e-198,5.851830034505904e-164,13.43370898654865,2.7080854333081544e-197,8.433427368670828e-162,1.0914708807645159e-197,1,0,0,0,,,
939,0,96.99999999999996,0.0,1.871299271127497e-196,6.5321008831453e-199,1.0663388744881014e-161,0.0,5.608322316524226e-199,2.925915017252952e-164,13.43370898654865,1.3560748086688815e-197,4.2244412816819955e-162,5.4650771930763515e-198,1,0,0,0,,,
940,0,96.79999999999995,0.0,9.370517161428797e-197,3.26605044157265e-199,5.341447422498016e-162,0.0,2.804161158262113e-199,1.462957508626476e-164,13.43370898654865,6.790534503418429e-198,2.1160844395142882e-162,2.736399991165061e-198,1,0,0,0,,,
941,0,96.59999999999995,0.0,4.692268983610054e-197,1.633025220786325e-199,2.675600236277763e-162,0.0,1.4020805791310566e-199,7.31478754313238e-165,13.43370898654865,3.400347481746225e-198,1.0599741190937894e-162,1.3701306928959736e-198,1,0,0,0,,,
942,0,96.09999999999995,0.5,2.3496396932528547e-197,8.165126103931625e-200,1.3402383806532587e-162,0.0,7.010402895655283e-200,3.65739377156619e-165,13.43370898654865,1.702713855891618e-198,5.309530092152173e-163,6.8603069510470835e-199,1,0,0,0,,,
943,0,95.59999999999995,1.0,1.1765724473503412e-197,4.0825630519658123e-200,6.71338321583818e-163,0.0,3.5052014478276414e-200,1.828696885783095e-165,13.43370898654865,8.526269854550615e-199,0.27780013126156566,3.4349802188071485e-199,1,0,0,0,,,
944,0,95.09999999999995,1.5,5.8916252403712754e-198,2.0412815259829062e-200,3.362787264205033e-163,0.0,1.7526007239138207e-200,9.143484428915475e-166,13.43370898654865,4.269485214821571e-199,0.5556002625231313,1.7199034810453783e-199,1,0,0,0,,,
945,0,94.59999999999995,2.0,2.9501941219954224e-198,1.0206407629914531e-200,1.6844414602454883e-163,0.0,8.763003619569104e-201,4.571742214457738e-166,13.43370898654865,2.1379177511839176e-199,0.833400393784697,8.61158426343591e-200,1,0,0,0,,,
946,0,94.09999999999995,2.5,1.4772878119026036e-198,5.1032038149572654e-201,8.4374464419423e-164,0.0,4.381501809784552e-201,2.285871107228869e-166,13.43370898654865,1.0705464474785242e-199,1.1112005250462627,4.311825560822463e-200,1,0,0,0,,,
947,0,93.59999999999995,3.0,7.3973928140374795e-199,2.5516019074786327e-201,4.226342791328579e-164,0.0,2.190750904892276e-201,1.1429355536144344e-166,13.43370898654865,5.36067009682545e-200,1.3890006563078285,2.158929494963486e-200,1,0,0,0,,,
948,0,100,3.1,3.7041732842809706e-199,1.2758009537393163e-201,2.116981180843004e-164,0.0,1.095375452446138e-201,5.714677768072172e-167,13.43370898654865,2.68430397812914e-200,1.666800787569394,1.0809731047578703e-200,1,0,0,0,,,
949,0,99.8,2.1,1.8548250807716008e-199,6.379004768696582e-202,1.0603954830108592e-164,0.0,5.47687726223069e-202,2.857338884036086e-167,13.43370898654865,1.344136453922777e-200,1.7223608138217072,5.412407310169988e-201,1,0,0,0,,,
950,0,99.6,1.1,9.287817597013581e-200,3.189502384348291e-202,5.311501878001082e-165,0.0,2.738438631115345e-202,1.428669442018043e-167,13.43370898654865,6.730604593904921e-201,1.1667605512985761,2.7099745482753127e-201,1,0,0,0,,,
951,0,99.39999999999999,0.10000000000000009,4.650754895084579e-200,1.5947511921741454e-202,2.6605131704739344e-165,0.0,1.3692193155576724e-202,7.143347210090215e-168,13.43370898654865,3.370263459097979e-201,0.6111602887754446,1.3568727207328152e-201,1,0,0,0,,,
952,0,99.19999999999999,0.0,2.3288004958311838e-200,7.973755960870727e-203,1.3326377009736638e-165,0.0,6.846096577788362e-203,3.5716736050451076e-168,13.43370898654865,1.6876123106217487e-201,0.05556002625231319,6.793790836639872e-202,1,0,0,0,,,
953,0,98.99999999999999,0.0,1.166111772060039e-200,3.9868779804353636e-203,6.675094083551802e-166,0.0,3.423048288894181e-203,1.7858368025225538e-168,13.43370898654865,8.450464458472537e-202,2.6444260525721015e-166,3.401609034807834e-202,1,0,0,0,,,
954,0,98.79999999999998,0.0,5.839116481022431e-201,1.9934389902176818e-203,3.3434998311176423e-166,0.0,1.7115241444470905e-203,8.929184012612769e-169,13.43370898654865,4.231433681918167e-202,1.324571301843479e-166,1.7031613256478657e-202,1,0,0,0,,,
955,0,98.59999999999998,0.0,2.9238370508723334e-201,9.967194951088409e-204,1.674726310229692e-166,0.0,8.557620722235453e-204,4.4645920063063845e-169,13.43370898654865,2.1188175673000318e-202,6.634647887004537e-167,8.527590669459073e-203,1,0,0,0,,,
956,0,98.39999999999998,0.0,1.4640579306167256e-201,4.9835974755442045e-204,8.388513524502813e-167,0.0,4.278810361117726e-204,2.2322960031531922e-169,13.43370898654865,1.0609591468204904e-202,3.323219632395839e-167,4.269687355339409e-203,1,0,0,0,,,
957,0,98.19999999999997,0.0,7.330986678986423e-202,2.4917987377721022e-204,4.201697748928583e-167,0.0,2.139405180558863e-204,1.1161480015765961e-169,13.43370898654865,5.312547549954823e-203,1.664557660644705e-167,2.1377896879746405e-203,1,0,0,0,,,
958,0,97.99999999999997,0.0,3.6708418524446087e-202,1.2458993688860511e-204,2.10456936780288e-167,0.0,1.0697025902794316e-204,5.5807400078829806e-170,13.43370898654865,2.660149682903598e-203,8.337527525457452e-168,1.0703678491397883e-203,1,0,0,0,,,
959,0,97.79999999999997,0.0,1.838095182698003e-202,6.229496844430256e-205,1.0541449305707342e-167,0.0,5.348512951397158e-205,2.7903700039414903e-170,13.43370898654865,1.332012795414892e-203,4.17613337384569e-168,5.359204271461282e-204,1,0,0,0,,,
960,0,97.59999999999997,0.0,9.203847195868509e-203,3.114748422215128e-205,5.280025886200142e-168,0.0,2.674256475698579e-205,1.3951850019707452e-170,13.43370898654865,6.669753746889925e-204,2.0917514924813264e-168,2.683284648611811e-204,1,0,0,0,,,
961,0,97.39999999999996,0.0,4.608609239123501e-203,1.557374211107564e-205,2.6446635597733066e-168,0.0,1.3371282378492895e-205,6.975925009853726e-171,13.43370898654865,3.339721758352695e-204,1.0477181490199043e-168,1.3434835807464906e-204,1,0,0,0,,,
962,0,97.19999999999996,0.0,2.3076474401563738e-203,7.78687105553782e-206,1.324657088223271e-168,0.0,6.685641189246447e-206,3.487962504926863e-171,13.43370898654865,1.6722833216302133e-204,5.247802758995725e-169,6.726624185935378e-205,1,0,0,0,,,
963,0,96.99999999999996,0.0,1.1554951303754986e-203,3.89343552776891e-206,6.634911982799444e-169,0.0,3.3428205946232237e-206,1.7439812524634314e-171,13.43370898654865,8.373528820420398e-205,2.628507386445965e-169,3.3679152340691515e-205,1,0,0,0,,,
964,0,96.79999999999995,0.0,5.785832703364051e-204,1.946717763884455e-206,3.3232692622412665e-169,0.0,1.6714102973116118e-206,8.719906262317157e-172,13.43370898654865,4.192820516344865e-205,1.3165566966970334e-169,1.6862591875853072e-205,1,0,0,0,,,
965,0,96.59999999999995,0.0,2.8970948774253048e-204,9.733588819422274e-207,1.6645412665414054e-169,0.0,8.357051486558059e-207,4.3599531311585786e-172,13.43370898654865,2.0994383112397655e-205,6.594298500855424e-170,8.442803790680192e-206,1,0,0,0,,,
966,0,96.39999999999995,0.0,1.450636701584292e-204,4.866794409711137e-207,8.337239509810888e-170,0.0,4.1785257432790296e-207,2.1799765655792893e-172,13.43370898654865,1.0512331821535492e-205,3.302906759112839e-170,4.2271558217169245e-206,1,0,0,0,,,
967,0,96.19999999999995,0.0,7.263629822279658e-205,2.4333972048555686e-207,4.1758863434573745e-170,0.0,2.0892628716395148e-207,1.0899882827896446e-172,13.43370898654865,5.263736043436079e-206,1.6543321338989834e-170,2.1164548740468766e-206,1,0,0,0,,,
968,0,95.99999999999994,0.0,3.637038068318928e-205,1.2166986024277843e-207,2.0915764660046525e-170,0.0,1.0446314358197574e-207,5.449941413948223e-173,13.43370898654865,2.6356530880522055e-206,8.286054441207737e-171,1.0596659186176455e-206,1,0,0,0,,,
969,0,95.79999999999994,0.0,1.8211306127490134e-205,6.0834930121389215e-208,1.0476048801403089e-170,0.0,5.223157179098787e-208,2.7249707069741116e-173,13.43370898654865,1.3197190771931858e-206,4.150224106460278e-171,5.305522001059262e-207,1,0,0,0,,,
970,0,95.59999999999994,0.0,9.118710956692814e-206,3.0417465060694607e-208,5.2471076363914575e-171,0.0,2.6115785895493935e-208,1.3624853534870558e-173,13.43370898654865,6.608058051801345e-207,2.078710496158344e-171,2.656357204515149e-207,1,0,0,0,,,
971,0,95.39999999999993,0.0,4.565884424820281e-206,1.5208732530347304e-208,2.6280954360406853e-171,0.0,1.3057892947746968e-208,6.812426767435279e-174,13.43370898654865,3.3087603588183794e-207,1.0411544695432744e-171,1.329976704250333e-207,1,0,0,0,,,
972,0,95.19999999999993,0.0,2.2862066856470773e-206,7.604366265173652e-209,1.316318526942821e-171,0.0,6.528946473873484e-209,3.4062133837176395e-174,13.43370898654865,1.6567458458680432e-207,5.214768455036884e-172,6.6588740312154605e-208,1,0,0,0,,,
973,0,94.99999999999993,0.0,1.144735579442007e-206,3.802183132586826e-209,6.592946679326496e-172,0.0,3.264473236936742e-209,1.7031066918588198e-174,13.43370898654865,8.295557561634485e-208,2.611882281178698e-172,3.3339322705896272e-208,1,0,0,0,,,
974,0,94.79999999999993,0.0,5.7318390803023775e-207,1.901091566293413e-209,3.3021503619694437e-172,0.0,1.632236618468371e-209,8.515533459294099e-175,13.43370898654865,4.153692946964377e-208,1.308190167419477e-172,1.6692137627857621e-208,1,0,0,0,,,
975,0,94.59999999999992,0.0,2.8700001316973598e-207,9.505457831467065e-210,1.6539136921378197e-172,0.0,8.161183092341855e-210,4.2577667296470494e-175,13.43370898654865,2.079803556555756e-208,6.552195971248026e-173,8.357306951383554e-209,1,0,0,0,,,
976,0,94.39999999999992,0.0,1.4370403616217654e-207,4.7527289157335324e-210,8.283761016454588e-173,0.0,4.0805915461709274e-210,2.1288833648235247e-175,13.43370898654865,1.0413803198146617e-208,3.281720552699332e-173,4.1842725444191484e-209,1,0,0,0,,,
977,0,94.19999999999992,0.0,7.195403286974255e-208,2.3763644578667662e-210,4.1489767861100385e-173,0.0,2.0402957730854637e-210,1.0644416824117624e-175,13.43370898654865,5.214294306757226e-209,1.6436715598873266e-173,2.0949458065732598e-209,1,0,0,0,,,
978,0,93.99999999999991,0.0,3.6028023829198412e-208,1.1881822289333831e-210,2.0780365319963915e-173,0.0,1.0201478865427318e-210,5.322208412058812e-176,13.43370898654865,2.610843507220572e-209,8.232414217124931e-174,1.0488776704684729e-209,1,0,0,0,,,
979,0,93.79999999999991,0.0,1.8039515611762775e-208,5.9409111446669155e-211,1.040792335468882e-173,0.0,5.100739432713659e-211,2.661104206029406e-176,13.43370898654865,1.3072699305312653e-209,4.123235317406616e-174,5.2514121882515785e-210,1,0,0,0,,,
980,0,93.59999999999991,0.0,9.032509654463172e-209,2.9704555723334578e-211,5.21283202469784e-174,0.0,2.5503697163568296e-211,1.330552103014703e-176,13.43370898654865,6.545590537261223e-210,2.0651317631253835e-174,2.6292180120803963e-210,1,0,0,0,,,
